Total Population,Total Households,Median Household Income (Current Year $),Total Households For Period Of Construction Built Before 1961,Total Households For Period Of Construction Built Between 1961 And 1980,Total Households For Period Of Construction Built Between 1981 And 190,Total Households For Period Of Construction Built Between 1991 And 2000,Total Households For Period Of Construction Built Between 2001 And 2005,Total Households For Period Of Construction Built After 2005,Total Households for Tenure,Dwellings by Tenure Renter %,Dwellings by Tenure Owner %,Total Households For Structure Type Houses %,"Total Households For Structure Type Apartment, Building Low And High Rise %",Total Households For Structure Type Other Dwelling Types %,Estimated Family Size,label
8250,2589,47739.49,664,568,46,73,72,1166,2376,0.3771043771043771,0.622895622895623,0.5422943221320974,0.44727694090382386,0.010428736964078795,3.186558516801854,0
1663,709,71284.31,10,210,274,146,40,29,709,0.028208744710860368,0.9717912552891397,0.37376586741889983,0.007052186177715092,0.6191819464033851,2.3455571227080396,0
5503,2449,140977.17,1483,501,215,97,37,116,2360,0.4216101694915254,0.5783898305084746,0.38668844426296445,0.6133115557370356,0.0,2.247039608003267,0
5123,2382,50468.28,338,895,397,312,57,383,2201,0.5906406179009541,0.4093593820990459,0.3459277917716205,0.6523929471032746,0.0016792611251049538,2.1507136859781695,0
8055,3084,84572.77,815,676,468,383,318,424,2931,0.1531900375298533,0.8468099624701467,0.9017509727626459,0.08657587548638132,0.011673151750972763,2.6118677042801557,0
5150,2036,86293.38,324,761,260,220,87,384,1951,0.10251153254741159,0.8974884674525884,0.9130648330058939,0.018664047151277015,0.06827111984282908,2.529469548133595,0
2026,779,101682.99,0,45,303,392,11,28,741,0.037786774628879895,0.9622132253711201,1.0,0.0,0.0,2.600770218228498,0
3986,1595,42652.11,727,600,136,104,0,28,1529,0.7109221713538261,0.289077828646174,0.09278996865203762,0.9009404388714733,0.006269592476489028,2.4990595611285267,1
5072,1671,111870.03,3,10,36,780,405,437,1589,0.0723725613593455,0.9276274386406544,0.9970077797725913,0.002992220227408737,0.0,3.035308198683423,0
5398,1992,105018.27,78,851,351,480,57,175,1982,0.10645812310797174,0.8935418768920282,0.8303212851405622,0.045180722891566265,0.12449799196787148,2.709839357429719,0
1672,877,53605.03,0,184,203,372,16,102,852,0.08333333333333333,0.9166666666666666,0.29304446978335236,0.11516533637400228,0.5917901938426454,1.9064994298745723,0
4954,2047,73540.43,105,1338,256,196,48,104,2002,0.24275724275724275,0.7572427572427572,0.7493893502686859,0.25061064973131414,0.0,2.4201270151441134,0
2462,1276,48312.83,3,57,74,291,103,748,1183,0.021132713440405747,0.9763313609467456,0.8581504702194357,0.007836990595611285,0.13401253918495298,1.9294670846394983,0
7008,2170,57054.3,43,1078,797,146,25,81,2022,0.38031651829871416,0.6196834817012858,0.7926267281105991,0.2073732718894009,0.0,3.2294930875576036,0
3808,1348,78926.29,93,513,474,177,27,64,1293,0.2838360402165507,0.7161639597834494,0.7529673590504451,0.2433234421364985,0.00370919881305638,2.8249258160237387,0
4281,1729,91514.31,0,39,0,60,870,760,1572,0.21692111959287533,0.7830788804071247,0.7507229612492771,0.24927703875072296,0.0,2.475997686524002,0
7007,2792,58888.44,364,1804,139,44,156,285,2606,0.5161166538756715,0.4838833461243285,0.2915472779369627,0.7084527220630372,0.0,2.509670487106017,0
4790,2441,58855.77,882,459,164,287,74,575,2226,0.4752920035938904,0.5247079964061097,0.4379352724293322,0.5604260548955347,0.0016386726751331422,1.9623105284719378,0
5930,2683,31957.16,1000,1131,230,173,41,108,2592,0.8734567901234568,0.12654320987654322,0.005590756615728662,0.9925456578456952,0.0018635855385762206,2.2102124487513977,1
6187,3217,41328.71,1654,865,288,108,40,262,3024,0.7384259259259259,0.26157407407407407,0.017096673919801058,0.9710910786447,0.011812247435498913,1.9232203916692572,1
3535,1430,83243.28,206,556,390,170,25,83,1398,0.32331902718168815,0.6766809728183119,0.6804195804195804,0.31608391608391606,0.0034965034965034965,2.472027972027972,0
4304,1794,64992.36,60,575,269,489,156,245,1824,0.13760964912280702,0.862390350877193,0.738015607580825,0.09085841694537347,0.17112597547380157,2.399108138238573,0
2864,1528,42567.62,655,484,175,24,34,156,1457,0.700754975978037,0.29924502402196296,0.362565445026178,0.637434554973822,0.0,1.87434554973822,1
4652,1832,76689.85,50,608,421,477,66,210,1761,0.293015332197615,0.706984667802385,0.6648471615720524,0.3351528384279476,0.0,2.539301310043668,0
6483,1964,90994.32,16,143,887,399,202,317,1821,0.20043931905546403,0.7995606809445359,0.8665987780040734,0.1334012219959267,0.0,3.30091649694501,0
6018,2311,41260.5,50,389,386,315,67,1104,2151,0.5299860529986054,0.4700139470013947,0.047165729121592385,0.9528342708784077,0.0,2.604067503245348,1
5783,2181,98789.74,351,659,471,251,182,267,2117,0.12848370335380255,0.8715162966461975,0.88491517652453,0.08803301237964237,0.0270518110958276,2.6515359926639155,0
3811,1661,69200.1,66,1057,407,110,0,21,1591,0.2702702702702703,0.7297297297297297,0.4027694160144491,0.5972305839855508,0.0,2.2944009632751357,0
2194,1271,20912.2,243,593,93,59,27,256,890,1.0,0.0,0.0,1.0,0.0,1.7261998426435878,1
4142,1726,74731.03,572,495,140,86,88,345,1611,0.16945996275605213,0.8305400372439479,0.7670915411355735,0.23059096176129779,0.002317497103128621,2.399768250289687,0
4751,2032,56140.22,76,1002,748,139,32,35,1915,0.4845953002610966,0.5154046997389033,0.3159448818897638,0.6840551181102362,0.0,2.3380905511811023,0
6798,2186,90364.11,55,678,186,700,293,274,2070,0.20917874396135266,0.7908212560386474,0.8581884720951509,0.14089661482159194,0.0009149130832570906,3.1097895699908507,0
4371,1420,91074.82,254,500,208,105,79,274,1314,0.2070015220700152,0.7929984779299848,0.6725352112676056,0.3232394366197183,0.004225352112676056,3.078169014084507,0
6141,2447,48561.11,295,1554,204,298,58,38,2355,0.7057324840764331,0.29426751592356687,0.04863097670617082,0.9513690232938292,0.0,2.5096035962402943,1
2849,1343,45873.87,125,492,283,185,22,236,1229,0.628152969894223,0.3718470301057771,0.0781831720029784,0.9218168279970216,0.0,2.1213700670141473,1
2001,1091,30029.45,748,160,62,30,10,81,1026,0.8606237816764133,0.13937621832358674,0.08340971585701192,0.9120073327222732,0.00458295142071494,1.8340971585701191,1
9527,4514,73378.23,89,745,436,1664,550,1030,4368,0.14491758241758243,0.8550824175824175,0.6685866194062915,0.2478954364200266,0.08351794417368189,2.1105449712007087,0
3572,2120,37200.08,616,953,229,122,30,170,2068,0.8771760154738878,0.12282398452611218,0.04622641509433962,0.9514150943396227,0.0023584905660377358,1.6849056603773584,1
4391,1756,72409.65,270,317,269,306,197,397,1674,0.14635603345280765,0.8536439665471923,0.7938496583143508,0.19248291571753987,0.01366742596810934,2.5005694760820045,0
4039,1442,112270.55,0,33,39,823,118,429,1356,0.1556047197640118,0.8443952802359882,0.9112343966712899,0.08876560332871013,0.0,2.8009708737864076,0
6486,3009,72192.69,320,1459,479,485,89,177,2922,0.3220396988364134,0.6779603011635866,0.47058823529411764,0.5247590561648389,0.004652708541043536,2.155533399800598,0
3252,1074,60856.73,140,210,198,243,114,169,1015,0.33497536945812806,0.6650246305418719,0.2849162011173184,0.7113594040968343,0.0037243947858473,3.0279329608938546,0
5882,2189,105417.04,1931,168,26,6,0,58,2054,0.25316455696202533,0.7468354430379747,0.7003197807217908,0.2996802192782092,0.0,2.6870717222476017,0
3556,1091,40330.52,143,671,177,65,10,25,1058,0.4763705103969754,0.5236294896030246,0.6654445462878094,0.33455545371219064,0.0,3.259395050412466,0
12217,7531,86830.44,56,390,243,851,1296,4695,7016,0.3936716077537058,0.6063283922462942,0.008498207409374585,0.9915017925906254,0.0,1.6222281237551455,1
1254,376,82553.45,0,240,126,8,0,2,370,0.14324324324324325,0.8567567567567568,0.9867021276595744,0.013297872340425532,0.0,3.3351063829787235,0
3360,1295,35575.03,519,458,134,68,26,90,1206,0.5082918739635157,0.4917081260364842,0.47644787644787645,0.5196911196911197,0.003861003861003861,2.5945945945945947,0
2907,1354,40485.18,520,538,65,72,31,128,1252,0.6054313099041534,0.39456869009584666,0.3766617429837518,0.6233382570162481,0.0,2.1469719350073855,1
1007,666,39361.46,462,152,14,34,0,4,649,0.8690292758089369,0.13097072419106318,0.13063063063063063,0.8693693693693694,0.0,1.512012012012012,1
31,11,75000.0,2,4,2,1,1,1,12,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,2.8181818181818183,0
2707,1226,76249.72,44,699,189,106,152,36,1144,0.19405594405594406,0.8059440559440559,0.6394779771615008,0.3605220228384992,0.0,2.207993474714519,0
5594,2192,40965.95,255,1111,235,169,35,387,2036,0.7048133595284872,0.2951866404715128,0.21897810218978103,0.781021897810219,0.0,2.552007299270073,0
4032,1541,31493.35,696,558,85,125,33,44,1484,0.8099730458221024,0.19002695417789758,0.003244646333549643,0.9967553536664504,0.0,2.6164828033744323,1
6474,2182,92558.81,11,14,20,75,1177,885,2001,0.26636681659170414,0.7336331834082959,0.8313473877176902,0.1686526122823098,0.0,2.9670027497708524,0
2949,1199,66146.64,911,177,26,38,0,47,1118,0.5688729874776386,0.43112701252236135,0.2944120100083403,0.6972477064220184,0.008340283569641367,2.4595496246872393,1
5518,2826,74678.35,2026,434,99,101,33,133,2661,0.5667042465238632,0.4332957534761368,0.2735314932767162,0.7229299363057324,0.003538570417551309,1.9525831564048124,0
5476,2089,46587.79,1303,405,108,159,17,97,1952,0.4257172131147541,0.5742827868852459,0.5375777884155098,0.4595500239348971,0.0028721876495931067,2.6213499281953085,0
4655,1590,110100.83,350,236,170,58,9,767,1444,0.09487534626038781,0.9051246537396122,0.9509433962264151,0.04654088050314465,0.0025157232704402514,2.9276729559748427,0
4047,1766,47526.27,207,850,158,150,101,300,1656,0.6521739130434783,0.34782608695652173,0.01868629671574179,0.9750849377123443,0.00622876557191393,2.2916194790486974,1
5039,1872,93655.98,345,369,165,86,137,770,1779,0.10118043844856661,0.8988195615514334,0.9583333333333334,0.031517094017094016,0.01014957264957265,2.6917735042735043,0
2736,1490,39694.22,499,436,226,176,13,140,1432,0.7108938547486033,0.28910614525139666,0.1436241610738255,0.8523489932885906,0.004026845637583893,1.836241610738255,1
5548,1869,53275.18,279,397,436,375,146,236,1767,0.4731182795698925,0.5268817204301075,0.1803103263777421,0.8143392188336008,0.005350454788657036,2.9684323167469233,0
2908,1301,73002.84,1044,96,110,36,0,15,1255,0.24541832669322708,0.754581673306773,0.7394312067640276,0.2605687932359723,0.0,2.2352036894696385,0
2950,1160,81946.4,506,247,69,191,39,108,1098,0.21129326047358835,0.7887067395264117,0.47758620689655173,0.5224137931034483,0.0,2.543103448275862,0
3881,1776,67161.92,40,210,516,498,102,410,1706,0.40504103165298944,0.5949589683470106,0.6615990990990991,0.3384009009009009,0.0,2.1852477477477477,0
5341,2220,71439.7,138,1406,214,82,72,308,2095,0.3026252983293556,0.6973747016706444,0.790990990990991,0.20270270270270271,0.006306306306306306,2.405855855855856,0
5082,1758,81683.29,44,1055,303,259,30,67,1664,0.33653846153846156,0.6634615384615384,0.8532423208191127,0.14675767918088736,0.0,2.8907849829351537,0
5949,1898,87459.85,18,426,790,369,85,210,1801,0.09217101610216547,0.9078289838978345,0.9483667017913593,0.051633298208640675,0.0,3.1343519494204424,0
1182,294,54386.46,11,48,45,58,39,93,272,0.0,0.16176470588235295,0.9217687074829932,0.023809523809523808,0.05442176870748299,4.020408163265306,0
2663,991,98894.03,143,520,109,76,40,103,950,0.14736842105263157,0.8526315789473684,0.9253279515640767,0.07467204843592332,0.0,2.6871846619576187,0
10310,3973,89847.12,9,58,34,30,95,3747,3679,0.2065778744223974,0.7934221255776026,0.7729675308331236,0.22703246916687642,0.0,2.5950163604329224,0
6333,2280,79337.62,280,1012,442,230,85,231,2205,0.3900226757369615,0.6099773242630385,0.4921052631578947,0.5057017543859649,0.0021929824561403508,2.7776315789473682,0
2717,1237,45548.06,913,177,47,37,19,44,1157,0.7588591184096802,0.2411408815903198,0.012934518997574777,0.9749393694421988,0.012126111560226353,2.196443007275667,1
2811,1063,106412.71,0,606,355,21,6,75,990,0.08888888888888889,0.9111111111111111,0.9510818438381938,0.04891815616180621,0.0,2.6444026340545626,0
7101,2579,109320.42,78,818,558,689,311,125,2494,0.136327185244587,0.863672814755413,0.8037999224505622,0.19620007754943777,0.0,2.7533927879022877,0
2605,1005,95044.02,6,590,86,137,121,65,970,0.0288659793814433,0.9711340206185567,0.8577114427860697,0.14228855721393036,0.0,2.5920398009950247,0
7101,2733,79715.05,325,634,427,443,254,650,2607,0.10893747602608363,0.8910625239739164,0.8532747896084888,0.1207464324917673,0.02597877789974387,2.5982436882546653,0
5614,2946,31529.05,556,1082,418,267,204,419,2630,0.876425855513308,0.12357414448669202,0.03937542430414121,0.9606245756958588,0.0,1.9056347589952478,1
2720,1212,71475.28,222,272,92,121,54,451,1102,0.4618874773139746,0.5381125226860254,0.41006600660066006,0.47112211221122113,0.1188118811881188,2.2442244224422443,0
3432,1499,86581.07,215,1043,154,19,15,53,1412,0.2507082152974504,0.7492917847025495,0.6224149432955304,0.3775850567044696,0.0,2.2895263509006005,0
3729,1422,83556.63,333,434,218,125,87,225,1368,0.08333333333333333,0.9166666666666666,0.9817158931082982,0.01828410689170183,0.0,2.6223628691983123,0
4115,1512,67051.94,209,1025,169,41,20,48,1414,0.35007072135785006,0.6499292786421499,0.8478835978835979,0.15211640211640212,0.0,2.7215608465608465,0
6090,2799,66885.27,171,1894,279,149,89,217,2575,0.5071844660194175,0.49281553398058253,0.4465880671668453,0.5534119328331547,0.0,2.1757770632368705,0
6369,2543,109802.57,0,13,9,68,1182,1271,2291,0.3046704495853339,0.695329550414666,0.5914274478961856,0.4085725521038144,0.0,2.5045222178529296,0
223,86,82222.88,0,63,3,16,0,4,89,0.1348314606741573,0.8651685393258427,0.5697674418604651,0.0,0.43023255813953487,2.5930232558139537,0
5866,1644,43253.47,299,1007,163,94,25,56,1534,0.7229465449804433,0.2770534550195567,0.15632603406326034,0.8436739659367397,0.0,3.568126520681265,1
3827,1344,104310.15,357,454,405,57,33,38,1298,0.18412942989214176,0.8158705701078582,0.7529761904761905,0.22321428571428573,0.023809523809523808,2.847470238095238,0
4020,1769,56039.22,475,912,249,41,0,92,1715,0.5300291545189504,0.46997084548104956,0.1989824759751272,0.8010175240248728,0.0,2.2724703222159413,1
6797,3048,36217.44,1432,1041,253,165,47,110,2981,0.86850050318685,0.13149949681314996,0.03379265091863517,0.9662073490813649,0.0,2.22998687664042,1
1336,709,35766.16,246,294,67,40,14,48,693,0.8138528138528138,0.18614718614718614,0.0,0.9929478138222849,0.007052186177715092,1.8843441466854725,1
2006,823,68739.06,770,31,11,3,0,8,791,0.16182048040455121,0.8381795195954488,0.8930741190765492,0.09477521263669501,0.012150668286755772,2.4374240583232076,0
1815,885,57961.82,639,133,71,19,9,14,856,0.6401869158878505,0.3598130841121495,0.05310734463276836,0.9412429378531073,0.005649717514124294,2.0508474576271185,1
4646,1529,115618.83,11,20,431,984,15,68,1415,0.05653710247349823,0.9434628975265018,0.9967298888162197,0.0032701111837802484,0.0,3.038587311968607,0
1018,446,97754.82,3,76,168,90,43,66,450,0.13333333333333333,0.8666666666666667,0.2757847533632287,0.7242152466367713,0.0,2.282511210762332,0
5057,2394,46212.9,11,133,640,935,186,489,2242,0.43532560214094557,0.5646743978590544,0.0,1.0,0.0,2.1123642439431913,1
3197,1665,46875.92,885,438,138,99,35,70,1593,0.6365348399246704,0.3634651600753296,0.13933933933933934,0.8426426426426427,0.018018018018018018,1.9201201201201201,1
4706,1865,74715.39,1488,268,42,20,10,37,1790,0.3715083798882682,0.6284916201117319,0.4975871313672922,0.5024128686327077,0.0,2.523324396782842,0
136,43,71597.22,0,8,7,12,0,16,43,0.0,0.20930232558139536,1.0,0.0,0.0,3.1627906976744184,0
4190,1708,87947.6,7,179,923,544,18,37,1605,0.1059190031152648,0.8940809968847352,0.42330210772833726,0.5766978922716628,0.0,2.4531615925058547,0
3593,1286,77589.9,548,119,45,328,122,124,1168,0.2756849315068493,0.7243150684931506,0.9066874027993779,0.09331259720062209,0.0,2.7939346811819594,0
4215,1389,94121.31,53,1177,106,27,3,23,1286,0.06842923794712286,0.9315707620528771,0.9049676025917927,0.09503239740820735,0.0,3.0345572354211665,0
4934,3270,38971.03,810,1585,411,243,118,103,3085,0.9017828200972448,0.09821717990275526,0.006422018348623854,0.9920489296636086,0.0015290519877675841,1.508868501529052,1
6144,1996,138231.47,0,15,1149,554,184,94,1884,0.02388535031847134,0.9761146496815286,1.0,0.0,0.0,3.0781563126252505,0
9784,3531,105453.13,0,13,429,1079,705,1305,3172,0.09773013871374527,0.9022698612862547,0.7340696686491079,0.2659303313508921,0.0,2.7708864344378363,0
7087,3449,56982.22,16,38,30,402,72,2891,2978,0.45668233713901946,0.5433176628609805,0.18063206726587416,0.8193679327341258,0.0,2.0547984923166136,1
7141,3458,43795.25,286,1082,405,388,303,994,3198,0.5265791119449656,0.4734208880550344,0.06448814343551186,0.9320416425679584,0.003470213996529786,2.0650665124349334,1
6406,2991,48184.9,75,1249,591,521,282,273,2807,0.7609547559672248,0.23904524403277522,0.20160481444332998,0.79839518555667,0.0,2.141758609160816,1
3570,1290,84113.57,436,327,247,133,43,104,1183,0.1242603550295858,0.8757396449704142,0.889922480620155,0.046511627906976744,0.06356589147286822,2.7674418604651163,0
1524,612,47213.44,391,130,21,39,0,31,568,0.5528169014084507,0.4471830985915493,0.4950980392156863,0.49673202614379086,0.008169934640522876,2.4901960784313726,0
4168,1872,53537.45,132,1240,283,62,21,134,1723,0.6564132327336042,0.3435867672663958,0.5491452991452992,0.45085470085470086,0.0,2.2264957264957266,0
8160,4751,41334.07,1019,1708,1187,241,238,358,4425,0.6250847457627119,0.3749152542372881,0.03262471058724479,0.9642180593559251,0.003157230056830141,1.7175331509155967,1
2664,1089,79616.76,325,344,148,99,54,119,1082,0.08040665434380777,0.9195933456561922,0.9568411386593205,0.03489439853076217,0.008264462809917356,2.446280991735537,0
836,332,80594.38,18,248,5,59,0,2,338,0.1301775147928994,0.8698224852071006,0.9096385542168675,0.07530120481927711,0.015060240963855422,2.5180722891566263,0
4568,2289,94864.4,2,30,859,786,358,254,2176,0.15762867647058823,0.8423713235294118,0.2516382699868938,0.7483617300131061,0.0,1.9956312800349498,0
3634,1264,104931.39,33,29,279,651,93,179,1183,0.04395604395604396,0.9560439560439561,0.9833860759493671,0.01661392405063291,0.0,2.875,0
5241,1939,88160.14,0,2,25,746,845,321,1824,0.10800438596491228,0.8919956140350878,0.7864878803506963,0.21351211964930378,0.0,2.70293965961836,0
2530,1141,43634.21,828,183,39,35,13,43,1060,0.39622641509433965,0.6037735849056604,0.7204206836108676,0.2708150744960561,0.008764241893076249,2.217353198948291,0
1159,736,47242.24,514,149,20,26,10,17,731,0.7729138166894665,0.2270861833105335,0.0,0.9932065217391305,0.006793478260869565,1.5747282608695652,1
2822,1275,79939.3,581,422,141,52,3,76,1191,0.32829554995801846,0.6717044500419815,0.6980392156862745,0.30196078431372547,0.0,2.2133333333333334,0
2439,782,90670.46,72,679,15,3,0,13,751,0.1278295605858855,0.8721704394141145,0.8043478260869565,0.1956521739130435,0.0,3.1189258312020463,0
3729,1823,78795.54,1075,658,51,6,6,27,1712,0.6559579439252337,0.34404205607476634,0.29347229840921557,0.7065277015907844,0.0,2.045529347229841,1
7330,1934,88868.4,17,127,982,593,151,64,1788,0.12136465324384788,0.8786353467561522,0.7295760082730093,0.265770423991727,0.004653567735263702,3.7900723888314376,0
3509,1536,60198.1,256,877,138,133,0,132,1503,0.3413173652694611,0.6586826347305389,0.6861979166666666,0.3138020833333333,0.0,2.2845052083333335,0
5649,3294,56682.27,635,2095,229,103,59,173,3129,0.4720357941834452,0.5279642058165548,0.25440194292653306,0.7455980570734669,0.0,1.714936247723133,0
1221,495,97551.98,255,151,18,48,13,10,499,0.11422845691382766,0.8857715430861723,0.9737373737373738,0.020202020202020204,0.006060606060606061,2.466666666666667,0
1614,629,90617.9,371,245,0,0,0,13,622,0.06270096463022508,0.9372990353697749,0.9507154213036566,0.0492845786963434,0.0,2.5659777424483305,0
4326,1857,54505.82,269,1050,318,48,21,151,1765,0.430028328611898,0.569971671388102,0.5088852988691438,0.4911147011308562,0.0,2.3295638126009695,0
9563,3294,126214.55,0,11,53,1058,1204,968,3073,0.04002603319232021,0.9596485519036771,0.9705525197328476,0.0294474802671524,0.0,2.903157255616272,0
7531,2915,57330.21,615,1404,384,229,129,154,2802,0.4382583868665239,0.561741613133476,0.683704974271012,0.31526586620926245,0.0010291595197255575,2.583533447684391,0
6049,2536,47995.56,286,1421,377,180,120,152,2429,0.6331823795800741,0.3668176204199259,0.27208201892744477,0.7255520504731862,0.002365930599369085,2.3852523659305995,0
5812,1964,115983.79,464,424,540,306,120,110,1906,0.04354669464847849,0.9564533053515215,0.9775967413441955,0.01985743380855397,0.0025458248472505093,2.9592668024439917,0
4412,2210,49626.1,124,607,576,491,222,190,2120,0.6933962264150944,0.30660377358490565,0.09411764705882353,0.9058823529411765,0.0,1.9963800904977376,1
4603,1888,82601.25,85,318,386,500,169,430,1805,0.18725761772853186,0.8127423822714681,0.8215042372881356,0.163135593220339,0.015360169491525424,2.438029661016949,0
1266,567,85291.55,212,103,63,38,39,112,521,0.12476007677543186,0.8752399232245681,0.9858906525573192,0.007054673721340388,0.007054673721340388,2.232804232804233,0
3252,1065,31480.35,389,479,71,79,16,31,993,0.8147029204431017,0.18529707955689828,0.15586854460093896,0.844131455399061,0.0,3.0535211267605633,1
4762,1660,70838.29,194,302,500,191,44,429,1522,0.5624178712220762,0.4375821287779238,0.6186746987951808,0.377710843373494,0.0036144578313253013,2.8686746987951808,0
7561,2994,84135.56,125,702,501,1280,82,304,2897,0.16327235070762858,0.8367276492923714,0.8430193720774883,0.15531062124248496,0.0016700066800267202,2.5253841015364062,0
3032,1354,77448.77,491,697,100,55,0,11,1340,0.21865671641791046,0.7813432835820896,0.8020679468242246,0.19423929098966028,0.003692762186115214,2.2392909896602657,0
5296,2440,53569.25,858,779,245,133,76,349,2338,0.24636441402908468,0.7536355859709153,0.7811475409836065,0.20204918032786887,0.01680327868852459,2.1704918032786886,0
6312,2175,124829.48,9,238,1178,446,173,131,2017,0.21021318790282598,0.789786812097174,0.8225287356321839,0.17563218390804597,0.0018390804597701149,2.9020689655172416,0
3930,1519,113746.01,144,1279,17,7,27,45,1442,0.16712898751733704,0.8328710124826629,0.8657011191573404,0.13429888084265965,0.0,2.587228439763002,0
7122,3287,43490.55,128,793,1430,494,229,213,3137,0.5553076187440229,0.44469238125597704,0.04015819896562215,0.9598418010343779,0.0,2.1667173714633403,1
6391,2434,43671.58,1682,451,99,69,12,121,2261,0.4851835471030517,0.5148164528969482,0.581758422350041,0.4182415776499589,0.0,2.6257189811010684,0
3809,1346,54718.75,100,739,441,41,0,25,1285,0.3408560311284047,0.6591439688715953,0.6983655274888558,0.3016344725111441,0.0,2.8298662704309065,0
615,250,45321.51,72,79,14,14,23,48,247,0.03643724696356275,0.9635627530364372,0.88,0.0,0.12,2.46,0
5524,1899,102206.27,318,175,333,506,160,407,1806,0.07918050941306755,0.9208194905869325,0.9173249078462349,0.08004212743549237,0.0026329647182727752,2.908899420747762,0
6562,1659,89287.74,0,14,19,74,832,720,1534,0.12059973924380704,0.8794002607561929,0.948161543098252,0.050030138637733576,0.0018083182640144665,3.95539481615431,0
782,343,32567.92,228,72,17,3,3,20,316,0.6170886075949367,0.3829113924050633,0.25072886297376096,0.749271137026239,0.0,2.2798833819241984,1
3079,1218,52689.43,862,96,27,69,48,116,1136,0.6628521126760564,0.3371478873239437,0.03940886699507389,0.9564860426929392,0.004105090311986864,2.5279146141215105,1
6312,4237,41026.73,1120,912,552,365,400,888,3839,0.82078666319354,0.17921333680646,0.04035874439461883,0.9589332074581072,0.0007080481472740147,1.4897333018645267,1
4452,2387,41282.2,1248,410,132,85,158,354,2206,0.699456029011786,0.30054397098821395,0.005027230833682447,0.9949727691663176,0.0,1.8651026392961876,1
1088,405,96460.28,8,96,108,95,47,51,371,0.10242587601078167,0.8975741239892183,0.9703703703703703,0.02962962962962963,0.0,2.68641975308642,0
7671,3056,69680.67,357,1265,463,462,44,465,2870,0.4369337979094077,0.5630662020905923,0.27585078534031415,0.7241492146596858,0.0,2.5101439790575917,0
7954,3414,45533.28,844,1851,269,193,143,114,3202,0.6111805121798876,0.38881948782011244,0.13503222026947861,0.8649677797305214,0.0,2.329818394844757,1
3490,1384,96556.66,651,468,78,79,0,108,1258,0.08108108108108109,0.918918918918919,0.7290462427745664,0.2709537572254335,0.0,2.5216763005780347,0
7498,2745,122379.63,56,1319,236,723,270,141,2560,0.08671875,0.91328125,0.9930783242258652,0.0069216757741347905,0.0,2.731511839708561,0
7865,3256,45358.7,633,1249,306,276,304,488,3027,0.5437727122563595,0.4562272877436406,0.21007371007371006,0.7886977886977887,0.0012285012285012285,2.4155405405405403,0
7234,2629,46473.89,1106,960,132,278,36,117,2457,0.5111925111925112,0.4888074888074888,0.4686192468619247,0.5313807531380753,0.0,2.7516165842525675,0
7279,2204,98310.01,202,236,1226,346,64,130,2074,0.10848601735776278,0.8915139826422372,0.8647912885662432,0.1338475499092559,0.0013611615245009074,3.3026315789473686,0
1917,1012,45811.24,403,449,61,93,0,6,1000,0.395,0.605,0.5622529644268774,0.43379446640316205,0.003952569169960474,1.8942687747035574,0
7084,2267,112463.82,114,356,687,632,3,475,2121,0.05704856199905705,0.9429514380009429,0.9775033083370093,0.0211733568592854,0.0013233348037053375,3.124834583149537,0
2811,1314,55742.89,507,671,74,17,11,34,1261,0.4028548770816812,0.5971451229183188,0.5662100456621004,0.4337899543378995,0.0,2.1392694063926943,0
4796,1987,56858.12,234,1279,228,125,25,96,1844,0.39370932754880694,0.6062906724511931,0.7005535983895319,0.29944640161046804,0.0,2.413688978359336,0
6151,2342,56409.13,73,1774,261,76,87,71,2207,0.20117806977797917,0.7988219302220209,0.4551665243381725,0.5414175918018788,0.0034158838599487617,2.626387702818104,0
6089,1723,82625.38,38,335,408,263,175,504,1567,0.28462029355456286,0.7153797064454371,0.575739988392339,0.4213580963435868,0.002901915264074289,3.533952408589669,0
2131,919,67324.64,587,195,31,47,17,42,862,0.5638051044083526,0.4361948955916473,0.21871599564744287,0.7812840043525572,0.0,2.318824809575626,1
4869,2768,39192.27,1043,920,351,229,54,171,2569,0.7076683534449202,0.2923316465550798,0.16076589595375723,0.8085260115606936,0.03070809248554913,1.7590317919075145,1
2274,713,100577.39,0,32,355,312,7,7,697,0.03730272596843615,0.9626972740315638,0.9929873772791024,0.0070126227208976155,0.0,3.1893408134642356,0
4575,1427,89865.47,4,25,13,1026,280,79,1283,0.07170693686671863,0.9282930631332814,0.9922915206727401,0.007708479327259986,0.0,3.2060266292922215,0
4109,1431,92377.41,41,89,259,884,95,63,1348,0.08086053412462908,0.9191394658753709,0.9811320754716981,0.018867924528301886,0.0,2.8714185883997203,0
2017,665,53950.77,425,103,14,43,10,70,628,0.4171974522292994,0.5828025477707006,0.5263157894736842,0.47368421052631576,0.0,3.0330827067669173,0
5630,2032,54721.25,187,1290,372,74,21,88,1969,0.31995937023869986,0.6800406297613002,0.6496062992125984,0.35039370078740156,0.0,2.770669291338583,0
6210,1768,96762.71,0,30,120,1078,118,422,1553,0.22021893110109467,0.7797810688989053,0.9903846153846154,0.009615384615384616,0.0,3.512443438914027,0
1523,408,106686.27,35,106,147,60,43,17,404,0.04207920792079208,0.9579207920792079,0.9877450980392157,0.012254901960784314,0.0,3.732843137254902,0
3399,1095,93592.17,28,327,166,135,17,422,969,0.0846233230134159,0.9153766769865841,1.0,0.0,0.0,3.1041095890410957,0
